datetime,close,open,high,low,trade_type,signals
14-02-2022 08:00,2857.53,2881.48,2887.73,2855,NONE,0
14-02-2022 09:00,2857.45,2857.53,2866.04,2851.12,NONE,0
14-02-2022 10:00,2870.85,2857.46,2875.47,2845.07,NONE,0
14-02-2022 11:00,2872.94,2870.85,2877.69,2864.21,NONE,0
14-02-2022 12:00,2926.33,2873.09,2929.34,2855,NONE,0
14-02-2022 13:00,2935.67,2926.33,2944,2921.32,NONE,0
14-02-2022 14:00,2938.1,2935.68,2964.44,2932.71,NONE,0
14-02-2022 15:00,2935.64,2938.19,2946.52,2916.31,NONE,0
14-02-2022 16:00,2948.62,2935.64,2962.99,2931.91,NONE,0
14-02-2022 17:00,2942.66,2948.8,2962.54,2935.42,NONE,0
14-02-2022 18:00,2906.78,2942.91,2951.82,2902.21,NONE,0
14-02-2022 19:00,2877.88,2906.78,2911.28,2855.1,NONE,0
14-02-2022 20:00,2893.7,2877.87,2903.12,2865,NONE,0
14-02-2022 21:00,2912.65,2893.7,2922.59,2886.27,NONE,0
14-02-2022 22:00,2940,2912.65,2943.85,2912.58,NONE,0
14-02-2022 23:00,2928.87,2940,2947.77,2927,NONE,0
15-02-2022 00:00,2920.12,2928.87,2939.88,2911.85,NONE,0
15-02-2022 01:00,3020.21,2920.12,3023.3,2913.37,NONE,0
15-02-2022 02:00,3027.24,3020.2,3037.7,3014,NONE,0
15-02-2022 03:00,3023.45,3027.24,3031.78,3020.37,ENTRY LONG,1
15-02-2022 04:00,3013.46,3023.45,3033.45,3009.69,HOLD LONG,0
15-02-2022 05:00,3013.11,3013.46,3017.34,3005.58,HOLD LONG,0
15-02-2022 06:00,3029.84,3013.11,3034.79,3011.3,HOLD LONG,0
15-02-2022 07:00,3048.01,3029.83,3059.94,3024.24,HOLD LONG,0
15-02-2022 08:00,3075.58,3048,3086,3039,HOLD LONG,0
15-02-2022 09:00,3095.41,3075.58,3096.96,3068.55,HOLD LONG,0
15-02-2022 10:00,3104.25,3095.41,3115,3083.01,HOLD LONG,0
15-02-2022 11:00,3092.98,3104.24,3112.41,3087.04,HOLD LONG,0
15-02-2022 12:00,3107.52,3092.99,3111.65,3086,HOLD LONG,0
15-02-2022 13:00,3108.01,3107.52,3118.99,3092,HOLD LONG,0
15-02-2022 14:00,3117.47,3108.01,3153.96,3106.37,HOLD LONG,0
15-02-2022 15:00,3121.54,3117.47,3129.17,3102,HOLD LONG,0
15-02-2022 16:00,3113.15,3121.55,3141.75,3104.71,HOLD LONG,0
15-02-2022 17:00,3097.01,3113.16,3122,3087.01,HOLD LONG,0
15-02-2022 18:00,3117.06,3097.01,3123.08,3091.77,HOLD LONG,0
15-02-2022 19:00,3108.75,3117.07,3121.9,3102.5,HOLD LONG,0
15-02-2022 20:00,3112.68,3108.75,3117.85,3103.53,HOLD LONG,0
15-02-2022 21:00,3096.2,3112.67,3115,3091.31,HOLD LONG,0
15-02-2022 22:00,3124.96,3096.2,3146.98,3096,HOLD LONG,0
15-02-2022 23:00,3183.73,3124.96,3198,3122.38,HOLD LONG,0
16-02-2022 00:00,3160.69,3183.74,3184.72,3152.28,HOLD LONG,0
16-02-2022 01:00,3138.17,3160.48,3160.7,3132.5,HOLD LONG,0
16-02-2022 02:00,3154.3,3138.17,3157.44,3135.17,HOLD LONG,0
16-02-2022 03:00,3140.61,3154.31,3174.34,3137.71,HOLD LONG,0
16-02-2022 04:00,3123.81,3140.61,3140.88,3105.11,HOLD LONG,0
16-02-2022 05:00,3128.6,3123.82,3135.8,3120.01,HOLD LONG,0
16-02-2022 06:00,3134.37,3128.6,3147.99,3125.28,HOLD LONG,0
16-02-2022 07:00,3148.11,3134.39,3152.61,3125.56,HOLD LONG,0
16-02-2022 08:00,3137.76,3148.48,3161.98,3136.3,HOLD LONG,0
16-02-2022 09:00,3127,3137.76,3151.73,3126.25,HOLD LONG,0
16-02-2022 10:00,3130,3126.99,3135.29,3112.01,HOLD LONG,0
16-02-2022 11:00,3134.65,3130,3141.99,3126.42,HOLD LONG,0
16-02-2022 12:00,3117.35,3134.64,3144.93,3109.89,HOLD LONG,0
16-02-2022 13:00,3072.8,3117.36,3122.86,3062,HOLD LONG,0
16-02-2022 14:00,3061.6,3072.79,3080,3050,HOLD LONG,0
16-02-2022 15:00,3064.99,3061.6,3075.47,3056.41,HOLD LONG,0
16-02-2022 16:00,3078.61,3065,3087.29,3040.42,HOLD LONG,0
16-02-2022 17:00,3069.23,3078.62,3084,3065.41,HOLD LONG,0
16-02-2022 18:00,3091.26,3069.14,3096.88,3063.94,HOLD LONG,0
16-02-2022 19:00,3167.59,3091.27,3186.79,3080,HOLD LONG,0
16-02-2022 20:00,3147.2,3167.78,3178,3145.43,HOLD LONG,0
16-02-2022 21:00,3139.85,3147.34,3158.96,3123.89,HOLD LONG,0
16-02-2022 22:00,3135.25,3139.85,3150.79,3123,HOLD LONG,0
16-02-2022 23:00,3121.8,3135.26,3156.87,3114.98,HOLD LONG,0
17-02-2022 00:00,3148.96,3121.8,3152.47,3120,HOLD LONG,0
17-02-2022 01:00,3141.39,3148.8,3158.68,3134.02,HOLD LONG,0
17-02-2022 02:00,3131,3141.39,3149.99,3116.18,HOLD LONG,0
17-02-2022 03:00,3082.44,3131.01,3131.91,3081.14,HOLD LONG,0
17-02-2022 04:00,3063.24,3082.56,3082.71,3046,HOLD LONG,0
17-02-2022 05:00,3067.13,3063.24,3073.59,3051.21,HOLD LONG,0
17-02-2022 06:00,3097.2,3067.12,3103.55,3062.12,HOLD LONG,0
17-02-2022 07:00,3107.43,3097.14,3110.74,3077.8,HOLD LONG,0
17-02-2022 08:00,3063.02,3107.6,3140,3030.39,HOLD LONG,0
17-02-2022 09:00,3059.23,3063.01,3069.79,3032.01,HOLD LONG,0
17-02-2022 10:00,3048.7,3059.24,3075.07,3035.32,HOLD LONG,0
17-02-2022 11:00,3064.21,3048.7,3066,3041.31,HOLD LONG,0
17-02-2022 12:00,3063.02,3064.22,3085.73,3055.07,HOLD LONG,0
17-02-2022 13:00,2992.96,3063.03,3071.25,2983,HOLD LONG,0
17-02-2022 14:00,2972.78,2992.97,3015.74,2959.09,EXIT LONG,-1
17-02-2022 15:00,2987.08,2972.77,2992.99,2963.4,NONE,0
17-02-2022 16:00,2980.07,2986.98,3003.57,2963.01,NONE,0
17-02-2022 17:00,2948.98,2980.06,2982.72,2930,NONE,0
17-02-2022 18:00,2920.47,2948.98,2955.04,2879.56,NONE,0
17-02-2022 19:00,2908.7,2920.46,2920.67,2888.54,NONE,0
17-02-2022 20:00,2898.32,2908.7,2912.97,2879.25,NONE,0
17-02-2022 21:00,2892.21,2898.32,2905.32,2850,NONE,0
17-02-2022 22:00,2897.78,2892.23,2902.81,2870.5,NONE,0
17-02-2022 23:00,2890.8,2897.78,2898.12,2871.49,NONE,0
18-02-2022 00:00,2888.84,2890.75,2895.42,2860.1,NONE,0
18-02-2022 01:00,2906.4,2888.84,2917.97,2868.21,NONE,0
18-02-2022 02:00,2903.06,2906.4,2917.8,2893.09,NONE,0
18-02-2022 03:00,2905.75,2903.05,2911.68,2893.97,NONE,0
18-02-2022 04:00,2876.51,2905.48,2909.95,2875.08,NONE,0
18-02-2022 05:00,2896.9,2876.51,2899.35,2875.28,NONE,0
18-02-2022 06:00,2905.78,2896.9,2911.61,2892.68,NONE,0
18-02-2022 07:00,2902.86,2905.78,2914.81,2893.29,NONE,0
18-02-2022 08:00,2937.01,2902.87,2941.94,2901.35,NONE,0
18-02-2022 09:00,2928.14,2937.01,2939.6,2923.15,NONE,0
18-02-2022 10:00,2916.14,2928.15,2928.16,2905.37,NONE,0
18-02-2022 11:00,2877.62,2916.14,2917.91,2870.9,NONE,0
18-02-2022 12:00,2900.5,2877.71,2907,2866.27,NONE,0
18-02-2022 13:00,2896.07,2900.38,2904.05,2874,NONE,0
18-02-2022 14:00,2849.5,2896.03,2906.38,2795,NONE,0
18-02-2022 15:00,2798.58,2849.47,2869.68,2778.11,NONE,0
18-02-2022 16:00,2784.08,2798.63,2825.23,2763.22,NONE,0
18-02-2022 17:00,2782.82,2784.08,2811.63,2771.36,NONE,0
18-02-2022 18:00,2792.73,2782.83,2797.02,2750,NONE,0
18-02-2022 19:00,2796.88,2792.73,2811.48,2780.17,NONE,0
18-02-2022 20:00,2787.38,2796.88,2806.31,2770.37,NONE,0
18-02-2022 21:00,2780.74,2787.27,2805,2780,NONE,0
18-02-2022 22:00,2773.79,2780.75,2790.03,2752.03,NONE,0
18-02-2022 23:00,2778.46,2773.79,2790,2767.08,NONE,0
19-02-2022 00:00,2809.15,2778.46,2811.84,2765.09,NONE,0
19-02-2022 01:00,2819.08,2809.15,2829.99,2804.85,NONE,0
19-02-2022 02:00,2815.75,2819.21,2822.72,2808,NONE,0
19-02-2022 03:00,2804.59,2815.74,2826.86,2800.94,NONE,0
19-02-2022 04:00,2814.12,2804.59,2819,2793.32,NONE,0
19-02-2022 05:00,2807.99,2814.12,2819.34,2799.51,NONE,0
19-02-2022 06:00,2818,2807.99,2824.41,2802.22,NONE,0
19-02-2022 07:00,2810.69,2817.87,2823.87,2805.01,NONE,0
19-02-2022 08:00,2780.45,2810.69,2817.99,2777.07,NONE,0
19-02-2022 09:00,2782.13,2780.45,2791.41,2772.59,NONE,0
19-02-2022 10:00,2777.47,2782,2788.29,2760.06,NONE,0
19-02-2022 11:00,2721.43,2777.47,2782.4,2704.01,NONE,0
19-02-2022 12:00,2711.36,2721.43,2731.94,2700,NONE,0
19-02-2022 13:00,2740.6,2711.35,2747.85,2691,NONE,0
19-02-2022 14:00,2727.09,2740.6,2743,2720.54,NONE,0
19-02-2022 15:00,2744.52,2727.09,2752.54,2717.83,NONE,0
19-02-2022 16:00,2747.68,2744.63,2794.65,2738.17,NONE,0
19-02-2022 17:00,2760.04,2747.68,2764.26,2738,NONE,0
19-02-2022 18:00,2749.22,2760,2761.72,2743.4,NONE,0
19-02-2022 19:00,2742.99,2749.26,2751.34,2736.22,NONE,0
19-02-2022 20:00,2756.44,2743,2759.27,2737.77,NONE,0
19-02-2022 21:00,2739.4,2756.45,2758.04,2733,NONE,0
19-02-2022 22:00,2741.82,2739.4,2748.28,2725.01,NONE,0
19-02-2022 23:00,2761.89,2741.82,2766.83,2736.16,NONE,0
20-02-2022 00:00,2730.08,2761.9,2762.89,2725.03,NONE,0
20-02-2022 01:00,2738.41,2730.05,2744.63,2703.58,NONE,0
20-02-2022 02:00,2710,2738.41,2741.6,2708.07,NONE,0
20-02-2022 03:00,2711.53,2710,2720.93,2694.16,NONE,0
20-02-2022 04:00,2684.56,2711.53,2716.93,2670,NONE,0
20-02-2022 05:00,2655.63,2684.42,2694.93,2653.71,NONE,0
20-02-2022 06:00,2635.09,2655.63,2665.45,2616,NONE,0
20-02-2022 07:00,2652.23,2635.08,2656.34,2629.52,NONE,0
20-02-2022 08:00,2605.58,2652.23,2652.73,2601.69,NONE,0
20-02-2022 09:00,2621.67,2605.59,2632.2,2598.25,NONE,0
20-02-2022 10:00,2612.57,2621.67,2641.43,2610.38,NONE,0
20-02-2022 11:00,2641,2612.71,2645.5,2608.08,NONE,0
20-02-2022 12:00,2623.53,2641.03,2664.87,2620.07,NONE,0
20-02-2022 13:00,2627.91,2623.53,2639.82,2617.8,NONE,0
20-02-2022 14:00,2624.67,2627.91,2635.37,2599.63,NONE,0
20-02-2022 15:00,2650.24,2624.67,2661.67,2622.14,NONE,0
20-02-2022 16:00,2642.97,2650.25,2673.68,2630,NONE,0
20-02-2022 17:00,2645.01,2642.97,2659.24,2636.63,NONE,0
20-02-2022 18:00,2660.95,2645,2668,2637.54,NONE,0
20-02-2022 19:00,2648.66,2660.96,2660.96,2641.88,NONE,0
20-02-2022 20:00,2624.06,2648.66,2649.35,2620,NONE,0
20-02-2022 21:00,2597.01,2624.07,2633,2573.33,NONE,0
20-02-2022 22:00,2650.75,2597.02,2654.96,2597,NONE,0
20-02-2022 23:00,2620.72,2650.74,2664.4,2617.01,NONE,0
21-02-2022 00:00,2666.82,2620.72,2669.96,2603.11,NONE,0
21-02-2022 01:00,2712.35,2666.69,2733,2655.59,NONE,0
21-02-2022 02:00,2720.31,2712.35,2729.99,2710.45,NONE,0
21-02-2022 03:00,2709.76,2720.31,2738.81,2703,NONE,0
21-02-2022 04:00,2742.28,2709.75,2749,2709.28,NONE,0
21-02-2022 05:00,2735.81,2742.27,2755,2732.26,NONE,0
21-02-2022 06:00,2739.88,2735.58,2741.28,2726.23,NONE,0
21-02-2022 07:00,2745.32,2739.88,2753.46,2730.68,NONE,0
21-02-2022 08:00,2720.62,2745.32,2758,2716,NONE,0
21-02-2022 09:00,2712.57,2720.62,2732.33,2706.01,NONE,0
21-02-2022 10:00,2678.68,2712.57,2719.49,2666.1,NONE,0
21-02-2022 11:00,2624.73,2678.57,2690,2602.57,NONE,0
21-02-2022 12:00,2607.93,2624.53,2634.26,2590,NONE,0
21-02-2022 13:00,2605.64,2607.92,2622.62,2580,NONE,0
21-02-2022 14:00,2700.37,2605.7,2730.28,2594,NONE,0
21-02-2022 15:00,2722.33,2700.22,2749.9,2699.5,NONE,0
21-02-2022 16:00,2709.87,2722.32,2744.61,2702.56,NONE,0
21-02-2022 17:00,2694.81,2709.98,2731.71,2690.32,NONE,0
21-02-2022 18:00,2637.08,2694.82,2704,2605.22,NONE,0
21-02-2022 19:00,2651.46,2637.08,2661.66,2614.4,NONE,0
21-02-2022 20:00,2650.8,2651.46,2666.86,2626.26,NONE,0
21-02-2022 21:00,2580.74,2651,2675,2568.2,NONE,0
21-02-2022 22:00,2617.55,2580.57,2640,2565.04,NONE,0
21-02-2022 23:00,2566.88,2617.69,2628.73,2555.56,NONE,0
22-02-2022 00:00,2595.93,2566.88,2606.92,2549.79,NONE,0
22-02-2022 01:00,2600.17,2595.92,2621.63,2565.66,NONE,0
22-02-2022 02:00,2575.76,2600.16,2600.17,2563.49,NONE,0
22-02-2022 03:00,2518.6,2575.77,2577.67,2506.28,NONE,0
22-02-2022 04:00,2509.54,2518.63,2539.49,2507.51,NONE,0
22-02-2022 05:00,2501.96,2509.24,2546.89,2495,NONE,0
22-02-2022 06:00,2527.53,2501.99,2533.83,2498.51,NONE,0
22-02-2022 07:00,2514.11,2527.53,2534.68,2504.45,NONE,0
22-02-2022 08:00,2547.88,2514.12,2553.93,2512.67,NONE,0
22-02-2022 09:00,2542.79,2547.97,2556.52,2533.81,NONE,0
22-02-2022 10:00,2593.51,2542.79,2606.92,2537.29,NONE,0
22-02-2022 11:00,2587.19,2593.63,2602.9,2576.03,NONE,0
22-02-2022 12:00,2602.79,2587.2,2622.62,2563.26,NONE,0
22-02-2022 13:00,2611.9,2602.78,2623.39,2575.38,NONE,0
22-02-2022 14:00,2643.01,2611.89,2670,2568.2,NONE,0
22-02-2022 15:00,2622.59,2643,2666.41,2616,NONE,0
22-02-2022 16:00,2600.68,2622.6,2634.51,2585.15,NONE,0
22-02-2022 17:00,2593.26,2600.66,2611.8,2581.3,NONE,0
22-02-2022 18:00,2591.01,2593.14,2614.7,2583,NONE,0
22-02-2022 19:00,2631.82,2591,2639.73,2578.31,NONE,0
22-02-2022 20:00,2600.38,2631.82,2644.48,2589.28,NONE,0
22-02-2022 21:00,2605.3,2600.44,2620.57,2600.19,NONE,0
22-02-2022 22:00,2603.45,2605.3,2613.45,2590.17,NONE,0
22-02-2022 23:00,2635.57,2603.45,2655.35,2601,NONE,0
23-02-2022 00:00,2624.93,2635.57,2653.78,2618.01,NONE,0
23-02-2022 01:00,2620.84,2624.93,2626,2608.38,NONE,0
23-02-2022 02:00,2614,2620.83,2652.5,2595,NONE,0
23-02-2022 03:00,2623.45,2614,2623.85,2606.39,NONE,0
23-02-2022 04:00,2649.23,2623.45,2659.72,2618.28,NONE,0
23-02-2022 05:00,2656.06,2649.23,2664.3,2641,NONE,0
23-02-2022 06:00,2657.48,2656.32,2676.93,2653.5,NONE,0
23-02-2022 07:00,2693.96,2657.48,2697.3,2655,NONE,0
23-02-2022 08:00,2700.73,2694.09,2721,2680.3,NONE,0
23-02-2022 09:00,2711.99,2700.73,2722.47,2696.67,NONE,0
23-02-2022 10:00,2715.84,2712,2723.32,2698.01,NONE,0
23-02-2022 11:00,2717.66,2715.85,2737.33,2702.01,NONE,0
23-02-2022 12:00,2738.56,2717.67,2748.5,2714.51,NONE,0
23-02-2022 13:00,2730,2738.57,2752.38,2724.46,NONE,0
23-02-2022 14:00,2705.95,2730,2736.75,2701,NONE,0
23-02-2022 15:00,2688.08,2706.28,2707.57,2683,NONE,0
23-02-2022 16:00,2709.4,2688.08,2715,2675.26,NONE,0
23-02-2022 17:00,2665.12,2709.4,2729.63,2661,NONE,0
23-02-2022 18:00,2647.99,2665.23,2668.03,2636.12,NONE,0
23-02-2022 19:00,2632.16,2647.99,2662.79,2618.07,NONE,0
23-02-2022 20:00,2621.7,2632.15,2639.99,2608.6,NONE,0
23-02-2022 21:00,2616.55,2621.63,2633.98,2606.62,NONE,0
23-02-2022 22:00,2634.91,2616.27,2636.89,2595.13,NONE,0
23-02-2022 23:00,2578.02,2634.91,2634.91,2573.39,NONE,0
24-02-2022 00:00,2559.14,2578.02,2591.48,2557.5,NONE,0
24-02-2022 01:00,2568.62,2559.14,2574.4,2542.97,NONE,0
24-02-2022 02:00,2493,2568.62,2574,2484.01,NONE,0
24-02-2022 03:00,2395.45,2493,2495.68,2385.22,NONE,0
24-02-2022 04:00,2400.97,2395.45,2408.73,2353.49,NONE,0
24-02-2022 05:00,2334.51,2400.97,2406.31,2300,NONE,0
24-02-2022 06:00,2339.55,2334.51,2355,2326.49,NONE,0
24-02-2022 07:00,2369.9,2339.55,2401.96,2298.72,NONE,0
24-02-2022 08:00,2380.09,2369.46,2422,2358.25,NONE,0
24-02-2022 09:00,2367.86,2380.09,2409.03,2362.22,NONE,0
24-02-2022 10:00,2360.74,2367.78,2379,2329.05,NONE,0
24-02-2022 11:00,2393.58,2360.73,2396,2332.69,NONE,0
24-02-2022 12:00,2367.43,2393.42,2394.14,2356.52,NONE,0
24-02-2022 13:00,2390.36,2367.43,2411.59,2347.88,NONE,0
24-02-2022 14:00,2434.81,2390.36,2446.25,2373.67,NONE,0
24-02-2022 15:00,2453.4,2434.81,2475.81,2413.78,NONE,0
24-02-2022 16:00,2472.59,2453.55,2488.53,2447.81,NONE,0
24-02-2022 17:00,2433.64,2472.66,2475,2427.6,NONE,0
24-02-2022 18:00,2524.18,2433.63,2555.91,2431,NONE,0
24-02-2022 19:00,2594.3,2524.3,2599,2512.14,NONE,0
24-02-2022 20:00,2650.14,2594.28,2777.33,2593.66,NONE,0
24-02-2022 21:00,2634.64,2650.14,2653.65,2616.56,NONE,0
24-02-2022 22:00,2565.41,2634.64,2643.96,2543.07,NONE,0
24-02-2022 23:00,2595.47,2565.41,2603.63,2565.21,NONE,0
25-02-2022 00:00,2583.01,2595.47,2629,2581.85,NONE,0
25-02-2022 01:00,2628.59,2583.02,2647.28,2581.14,NONE,0
25-02-2022 02:00,2637.91,2628.59,2648.89,2623.27,NONE,0
25-02-2022 03:00,2635.16,2637.9,2639.73,2604.2,NONE,0
25-02-2022 04:00,2615.52,2635.16,2637.46,2610.58,NONE,0
25-02-2022 05:00,2605.14,2615.52,2622.84,2583.57,NONE,0
25-02-2022 06:00,2631.84,2605.15,2637.86,2595.45,NONE,0
25-02-2022 07:00,2612.67,2631.83,2645.83,2607.34,NONE,0
25-02-2022 08:00,2607.8,2612.66,2618.55,2591.28,NONE,0
25-02-2022 09:00,2616.81,2607.8,2625.24,2571.68,NONE,0
25-02-2022 10:00,2617.49,2616.81,2627.2,2605.66,NONE,0
25-02-2022 11:00,2632.34,2617.74,2640,2598.02,NONE,0
25-02-2022 12:00,2706.99,2632.36,2716.82,2631.09,NONE,0
25-02-2022 13:00,2710.58,2707,2733.98,2700.03,NONE,0
25-02-2022 14:00,2680.8,2710.58,2716,2675.47,NONE,0
25-02-2022 15:00,2732.14,2680.8,2745,2655,NONE,0
25-02-2022 16:00,2724.66,2732.14,2747.37,2700.08,NONE,0
25-02-2022 17:00,2691.17,2724.66,2731.41,2682.82,NONE,0
25-02-2022 18:00,2673.63,2691.12,2699.26,2666.05,NONE,0
25-02-2022 19:00,2678.17,2673.64,2704.1,2664.36,NONE,0
25-02-2022 20:00,2712.37,2678.17,2719.57,2666.83,NONE,0
25-02-2022 21:00,2706.41,2712.36,2729.99,2701.12,NONE,0
25-02-2022 22:00,2791,2706.41,2799.44,2691.49,NONE,0
25-02-2022 23:00,2766.36,2791,2835,2748.9,NONE,0
26-02-2022 00:00,2831,2766.42,2882,2760.23,NONE,0
26-02-2022 01:00,2816.59,2831,2843.36,2804.95,NONE,0
26-02-2022 02:00,2802.19,2816.58,2823.51,2797.19,NONE,0
26-02-2022 03:00,2792.75,2802.18,2805.96,2781.17,NONE,0
26-02-2022 04:00,2805.95,2792.75,2820.65,2792.34,NONE,0
26-02-2022 05:00,2775.31,2805.9,2808.35,2768,NONE,0
26-02-2022 06:00,2778.45,2775.3,2790,2772.55,NONE,0
26-02-2022 07:00,2791.8,2778.46,2792.28,2756.39,NONE,0
26-02-2022 08:00,2754.73,2791.76,2818,2740,NONE,0
26-02-2022 09:00,2747.78,2754.73,2762.56,2726,NONE,0
26-02-2022 10:00,2767.19,2747.78,2775.52,2743,NONE,0
26-02-2022 11:00,2750.66,2767.2,2779.18,2735.94,NONE,0
26-02-2022 12:00,2761.72,2750.65,2765,2741.34,NONE,0
26-02-2022 13:00,2770.99,2761.73,2787.61,2758.14,NONE,0
26-02-2022 14:00,2782.46,2770.99,2800,2755.58,NONE,0
26-02-2022 15:00,2783.94,2782.45,2810.61,2779.41,NONE,0
26-02-2022 16:00,2789.11,2783.94,2798.2,2779.26,NONE,0
26-02-2022 17:00,2789.33,2789.12,2795.1,2781,NONE,0
26-02-2022 18:00,2791.82,2789.34,2792.5,2762,NONE,0
26-02-2022 19:00,2808.6,2791.82,2833.73,2791.04,NONE,0
26-02-2022 20:00,2821.72,2808.6,2833,2808.12,NONE,0
26-02-2022 21:00,2822.98,2821.73,2854.04,2815.03,NONE,0
26-02-2022 22:00,2794.11,2822.82,2825.48,2786.48,NONE,0
26-02-2022 23:00,2778.15,2794.11,2794.12,2762.18,NONE,0
27-02-2022 00:00,2746.52,2778.15,2789.67,2738,NONE,0
27-02-2022 01:00,2680.45,2746.51,2752.9,2678.92,NONE,0
27-02-2022 02:00,2707.29,2680.46,2712.78,2676.19,NONE,0
27-02-2022 03:00,2714.42,2707.28,2725.48,2706.05,NONE,0
27-02-2022 04:00,2704.92,2714.42,2720.39,2698.08,NONE,0
27-02-2022 05:00,2707.77,2704.69,2722.88,2696,NONE,0
27-02-2022 06:00,2730.95,2707.77,2736.74,2706.92,NONE,0
27-02-2022 07:00,2734.33,2730.95,2743.99,2730.39,NONE,0
27-02-2022 08:00,2741.01,2734.28,2746.49,2721,NONE,0
27-02-2022 09:00,2766.55,2741.01,2771.47,2733.52,NONE,0
27-02-2022 10:00,2809.42,2766.25,2817.51,2756.42,NONE,0
27-02-2022 11:00,2820.33,2809.43,2832.89,2783.93,NONE,0
27-02-2022 12:00,2829,2820.33,2836.21,2800.32,NONE,0
27-02-2022 13:00,2777.41,2829,2831.96,2705.06,NONE,0
27-02-2022 14:00,2760.59,2777.42,2787.94,2745.1,NONE,0
27-02-2022 15:00,2807.36,2760.75,2820.1,2755.06,NONE,0
27-02-2022 16:00,2776.6,2807.61,2808.34,2763.47,NONE,0
27-02-2022 17:00,2764.51,2776.61,2778.99,2762.14,NONE,0
